STATEFP,STATE,NAME,name_origin
46,South Dakota,Spink,other origin
46,South Dakota,Stanley,other origin
46,South Dakota,Sully,other origin
46,South Dakota,Todd,other origin
46,South Dakota,Tripp,other origin
46,South Dakota,Turner,other origin
46,South Dakota,Union,other origin
46,South Dakota,Walworth,other origin
46,South Dakota,Yankton,Native American origin
46,South Dakota,Ziebach,other origin
47,Tennessee,Anderson,other origin
47,Tennessee,Bedford,other origin
47,Tennessee,Benton,other origin
47,Tennessee,Bledsoe,other origin
47,Tennessee,Blount,other origin
47,Tennessee,Bradley,other origin
47,Tennessee,Campbell,other origin
47,Tennessee,Cannon,other origin
47,Tennessee,Carroll,other origin
47,Tennessee,Carter,other origin
47,Tennessee,Cheatham,other origin
47,Tennessee,Chester,other origin
47,Tennessee,Claiborne,other origin
47,Tennessee,Clay,other origin
47,Tennessee,Cocke,other origin
47,Tennessee,Coffee,other origin
47,Tennessee,Crockett,other origin
47,Tennessee,Cumberland,other origin
47,Tennessee,Davidson,other origin
47,Tennessee,Decatur,other origin
47,Tennessee,DeKalb,other origin
47,Tennessee,Dickson,other origin
47,Tennessee,Dyer,other origin
47,Tennessee,Fayette,other origin
47,Tennessee,Fentress,other origin
47,Tennessee,Franklin,other origin
47,Tennessee,Gibson,other origin
47,Tennessee,Giles,other origin
47,Tennessee,Grainger,other origin
47,Tennessee,Greene,other origin
47,Tennessee,Grundy,other origin
47,Tennessee,Hamblen,other origin
47,Tennessee,Hamilton,other origin
47,Tennessee,Hancock,other origin
47,Tennessee,Hardeman,other origin
47,Tennessee,Hardin,other origin
47,Tennessee,Hawkins,other origin
47,Tennessee,Haywood,other origin
47,Tennessee,Henderson,other origin
47,Tennessee,Henry,other origin
47,Tennessee,Hickman,other origin
47,Tennessee,Houston,other origin
47,Tennessee,Humphreys,other origin
47,Tennessee,Jackson,other origin
47,Tennessee,Jefferson,other origin
47,Tennessee,Johnson,other origin
47,Tennessee,Knox,other origin
47,Tennessee,Lake,other origin
47,Tennessee,Lauderdale,other origin
47,Tennessee,Lawrence,other origin
47,Tennessee,Lewis,other origin
47,Tennessee,Lincoln,other origin
47,Tennessee,Loudon,other origin
47,Tennessee,Macon,other origin
47,Tennessee,Madison,other origin
47,Tennessee,Marion,other origin
47,Tennessee,Marshall,other origin
47,Tennessee,Maury,other origin
47,Tennessee,McMinn,other origin
47,Tennessee,McNairy,other origin
47,Tennessee,Meigs,other origin
47,Tennessee,Monroe,other origin
47,Tennessee,Montgomery,other origin
47,Tennessee,Moore,other origin
47,Tennessee,Morgan,other origin
47,Tennessee,Obion,other origin
47,Tennessee,Overton,other origin
47,Tennessee,Perry,other origin
47,Tennessee,Pickett,other origin
47,Tennessee,Polk,other origin
47,Tennessee,Putnam,other origin
47,Tennessee,Rhea,other origin
47,Tennessee,Roane,other origin
47,Tennessee,Robertson,other origin
47,Tennessee,Rutherford,other origin
47,Tennessee,Scott,other origin
47,Tennessee,Sequatchie,Native American origin
47,Tennessee,Sevier,other origin
47,Tennessee,Shelby,other origin
47,Tennessee,Smith,other origin
47,Tennessee,Stewart,other origin
47,Tennessee,Sullivan,other origin
47,Tennessee,Sumner,other origin
47,Tennessee,Tipton,other origin
47,Tennessee,Trousdale,other origin
47,Tennessee,Unicoi,Native American origin
47,Tennessee,Union,other origin
47,Tennessee,Van Buren,other origin
47,Tennessee,Warren,other origin
47,Tennessee,Washington,other origin
47,Tennessee,Wayne,other origin
47,Tennessee,Weakley,other origin
47,Tennessee,White,other origin
47,Tennessee,Williamson,other origin
47,Tennessee,Wilson,other origin
48,Texas,Anderson,other origin
48,Texas,Andrews,other origin
48,Texas,Angelina,other origin
48,Texas,Aransas,other origin
48,Texas,Archer,other origin
48,Texas,Armstrong,other origin
48,Texas,Atascosa,other origin
48,Texas,Austin,other origin
48,Texas,Bailey,other origin
48,Texas,Bandera,other origin
48,Texas,Bastrop,other origin
48,Texas,Baylor,other origin
48,Texas,Bee,other origin
48,Texas,Bell,other origin
48,Texas,Bexar,other origin
48,Texas,Blanco,other origin
48,Texas,Borden,other origin
48,Texas,Bosque,other origin
48,Texas,Bowie,other origin
48,Texas,Brazoria,other origin
48,Texas,Brazos,other origin
48,Texas,Brewster,other origin
48,Texas,Briscoe,other origin
48,Texas,Brooks,other origin
48,Texas,Brown,other origin
48,Texas,Burleson,other origin
48,Texas,Burnet,other origin
48,Texas,Caldwell,other origin
48,Texas,Calhoun,other origin
48,Texas,Callahan,other origin
48,Texas,Cameron,other origin
48,Texas,Camp,other origin
48,Texas,Carson,other origin
48,Texas,Cass,other origin
48,Texas,Castro,other origin
48,Texas,Chambers,other origin
48,Texas,Cherokee,other origin
48,Texas,Childress,other origin
48,Texas,Clay,other origin
48,Texas,Cochran,other origin
48,Texas,Coke,other origin
48,Texas,Coleman,other origin
48,Texas,Collin,other origin
48,Texas,Collingsworth,other origin
48,Texas,Colorado,other origin
48,Texas,Comal,other origin
48,Texas,Comanche,other origin
48,Texas,Concho,other origin
48,Texas,Cooke,other origin
48,Texas,Coryell,other origin
48,Texas,Cottle,other origin
48,Texas,Crane,other origin
48,Texas,Crockett,other origin
48,Texas,Crosby,other origin
48,Texas,Culberson,other origin
48,Texas,Dallam,other origin
48,Texas,Dallas,other origin
48,Texas,Dawson,other origin
48,Texas,Deaf Smith,other origin
48,Texas,Delta,other origin
48,Texas,Denton,other origin
48,Texas,DeWitt,other origin
48,Texas,Dickens,other origin
48,Texas,Dimmit,other origin
48,Texas,Donley,other origin
48,Texas,Duval,other origin
48,Texas,Eastland,other origin
48,Texas,Ector,other origin
48,Texas,Edwards,other origin
48,Texas,El Paso,other origin
48,Texas,Ellis,other origin
48,Texas,Erath,other origin
48,Texas,Falls,other origin
48,Texas,Fannin,other origin
48,Texas,Fayette,other origin
48,Texas,Fisher,other origin
48,Texas,Floyd,other origin
48,Texas,Foard,other origin
48,Texas,Fort Bend,other origin
48,Texas,Franklin,other origin
48,Texas,Freestone,other origin
48,Texas,Frio,other origin
48,Texas,Gaines,other origin
48,Texas,Galveston,other origin
48,Texas,Garza,other origin
48,Texas,Gillespie,other origin
48,Texas,Glasscock,other origin
48,Texas,Goliad,other origin
48,Texas,Gonzales,other origin
48,Texas,Gray,other origin
48,Texas,Grayson,other origin
48,Texas,Gregg,other origin
48,Texas,Grimes,other origin
48,Texas,Guadalupe,other origin
48,Texas,Hale,other origin
48,Texas,Hall,other origin
48,Texas,Hamilton,other origin
48,Texas,Hansford,other origin
48,Texas,Hardeman,other origin
48,Texas,Hardin,other origin
48,Texas,Harris,other origin
48,Texas,Harrison,other origin
48,Texas,Hartley,other origin
48,Texas,Haskell,other origin
48,Texas,Hays,other origin
48,Texas,Hemphill,other origin
48,Texas,Henderson,other origin
48,Texas,Hidalgo,other origin
48,Texas,Hill,other origin
48,Texas,Hockley,other origin
48,Texas,Hood,other origin
48,Texas,Hopkins,other origin
48,Texas,Houston,other origin
48,Texas,Howard,other origin
48,Texas,Hudspeth,other origin
48,Texas,Hunt,other origin
48,Texas,Hutchinson,other origin
48,Texas,Irion,other origin
48,Texas,Jack,other origin
48,Texas,Jackson,other origin
48,Texas,Jasper,other origin
48,Texas,Jeff Davis,other origin
48,Texas,Jefferson,other origin
48,Texas,Jim Hogg,other origin
48,Texas,Jim Wells,other origin
48,Texas,Johnson,other origin
48,Texas,Jones,other origin
48,Texas,Karnes,other origin
48,Texas,Kaufman,other origin
48,Texas,Kendall,other origin
48,Texas,Kenedy,other origin
48,Texas,Kent,other origin
48,Texas,Kerr,other origin
48,Texas,Kimble,other origin
48,Texas,King,other origin
48,Texas,Kinney,other origin
48,Texas,Kleberg,other origin
48,Texas,Knox,other origin
48,Texas,La Salle,other origin
48,Texas,Lamar,other origin
48,Texas,Lamb,other origin
48,Texas,Lampasas,other origin
48,Texas,Lavaca,other origin
48,Texas,Lee,other origin
48,Texas,Leon,other origin
48,Texas,Liberty,other origin
48,Texas,Limestone,other origin
48,Texas,Lipscomb,other origin
48,Texas,Live Oak,other origin
48,Texas,Llano,other origin
48,Texas,Loving,other origin
48,Texas,Lubbock,other origin
48,Texas,Lynn,other origin
48,Texas,Madison,other origin
48,Texas,Marion,other origin
48,Texas,Martin,other origin
48,Texas,Mason,other origin
48,Texas,Matagorda,other origin
48,Texas,Maverick,other origin
48,Texas,McCulloch,other origin
48,Texas,McLennan,other origin
48,Texas,McMullen,other origin
48,Texas,Medina,other origin
48,Texas,Menard,other origin
48,Texas,Midland,other origin
48,Texas,Milam,other origin
48,Texas,Mills,other origin
48,Texas,Mitchell,other origin
48,Texas,Montague,other origin
48,Texas,Montgomery,other origin
48,Texas,Moore,other origin
48,Texas,Morris,other origin
48,Texas,Motley,other origin
48,Texas,Nacogdoches,Native American origin
48,Texas,Navarro,other origin
48,Texas,Newton,other origin
48,Texas,Nolan,other origin
48,Texas,Nueces,other origin
48,Texas,Ochiltree,other origin
48,Texas,Oldham,other origin
48,Texas,Orange,other origin
48,Texas,Palo Pinto,other origin
48,Texas,Panola,other origin
48,Texas,Parker,other origin
48,Texas,Parmer,other origin
48,Texas,Pecos,other origin
48,Texas,Polk,other origin
48,Texas,Potter,other origin
48,Texas,Presidio,other origin
48,Texas,Rains,other origin
48,Texas,Randall,other origin
48,Texas,Reagan,other origin
48,Texas,Real,other origin
48,Texas,Red River,other origin
48,Texas,Reeves,other origin
48,Texas,Refugio,other origin
48,Texas,Roberts,other origin
48,Texas,Robertson,other origin
48,Texas,Rockwall,other origin
48,Texas,Runnels,other origin
48,Texas,Rusk,other origin
48,Texas,Sabine,other origin
48,Texas,San Augustine,other origin
48,Texas,San Jacinto,other origin
48,Texas,San Patricio,other origin
48,Texas,San Saba,other origin
48,Texas,Schleicher,other origin
48,Texas,Scurry,other origin
48,Texas,Shackelford,other origin
48,Texas,Shelby,other origin
48,Texas,Sherman,other origin
48,Texas,Smith,other origin
48,Texas,Somervell,other origin
48,Texas,Starr,other origin
48,Texas,Stephens,other origin
48,Texas,Sterling,other origin
48,Texas,Stonewall,other origin
48,Texas,Sutton,other origin
48,Texas,Swisher,other origin
48,Texas,Tarrant,other origin
48,Texas,Taylor,other origin
48,Texas,Terrell,other origin
48,Texas,Terry,other origin
48,Texas,Throckmorton,other origin
48,Texas,Titus,other origin
48,Texas,Tom Green,other origin
48,Texas,Travis,other origin
48,Texas,Trinity,other origin
48,Texas,Tyler,other origin
48,Texas,Upshur,other origin
48,Texas,Upton,other origin
48,Texas,Uvalde,other origin
48,Texas,Val Verde,other origin
48,Texas,Van Zandt,other origin
48,Texas,Victoria,other origin
48,Texas,Walker,other origin
48,Texas,Waller,other origin
48,Texas,Ward,other origin
48,Texas,Washington,other origin
48,Texas,Webb,other origin
48,Texas,Wharton,other origin
48,Texas,Wheeler,other origin
48,Texas,Wichita,other origin
48,Texas,Wilbarger,other origin
48,Texas,Willacy,other origin
48,Texas,Williamson,other origin
48,Texas,Wilson,other origin
48,Texas,Winkler,other origin
48,Texas,Wise,other origin
48,Texas,Wood,other origin
48,Texas,Yoakum,other origin
48,Texas,Young,other origin
48,Texas,Zapata,other origin
48,Texas,Zavala,other origin
49,Utah,Beaver,other origin
49,Utah,Box Elder,other origin
49,Utah,Cache,other origin
49,Utah,Carbon,other origin
49,Utah,Daggett,other origin
49,Utah,Davis,other origin
49,Utah,Duchesne,other origin
49,Utah,Emery,other origin
49,Utah,Garfield,other origin
49,Utah,Grand,other origin
49,Utah,Iron,other origin
49,Utah,Juab,Native American origin
49,Utah,Kane,other origin
49,Utah,Millard,other origin
49,Utah,Morgan,other origin
49,Utah,Piute,other origin
49,Utah,Rich,other origin
49,Utah,Salt Lake,other origin
49,Utah,San Juan,other origin
49,Utah,Sanpete,other origin
49,Utah,Sevier,other origin
49,Utah,Summit,other origin
49,Utah,Tooele,other origin
49,Utah,Uintah,Native American origin
49,Utah,Utah,Native American origin
49,Utah,Wasatch,Native American origin
49,Utah,Washington,other origin
49,Utah,Wayne,other origin
49,Utah,Weber,other origin
50,Vermont,Addison,other origin
50,Vermont,Bennington,other origin
50,Vermont,Caledonia,other origin
50,Vermont,Chittenden,other origin
50,Vermont,Essex,other origin
50,Vermont,Franklin,other origin
50,Vermont,Grand Isle,other origin
50,Vermont,Lamoille,other origin
50,Vermont,Orange,other origin
50,Vermont,Orleans,other origin
50,Vermont,Rutland,other origin
50,Vermont,Washington,other origin
50,Vermont,Windham,other origin
50,Vermont,Windsor,other origin
51,Virginia,Accomack,Native American origin
51,Virginia,Albemarle,other origin
51,Virginia,Alexandria,other origin
51,Virginia,Alleghany,Native American origin
51,Virginia,Amelia,other origin
51,Virginia,Amherst,other origin
51,Virginia,Appomattox,Native American origin
51,Virginia,Arlington,other origin
51,Virginia,Augusta,other origin
51,Virginia,Bath,other origin
51,Virginia,Bedford,other origin
51,Virginia,Bland,other origin
51,Virginia,Botetourt,other origin
51,Virginia,Bristol,other origin
51,Virginia,Brunswick,other origin
51,Virginia,Buchanan,other origin
51,Virginia,Buckingham,other origin
51,Virginia,Buena Vista,other origin
51,Virginia,Campbell,other origin
51,Virginia,Caroline,other origin
51,Virginia,Carroll,other origin
51,Virginia,Charles City,other origin
51,Virginia,Charlotte,other origin
51,Virginia,Charlottesville,other origin
51,Virginia,Chesapeake,other origin
51,Virginia,Chesterfield,other origin
51,Virginia,Clarke,other origin
51,Virginia,Colonial Heights,other origin
51,Virginia,Covington,other origin
51,Virginia,Craig,other origin
51,Virginia,Culpeper,other origin
51,Virginia,Cumberland,other origin
51,Virginia,Danville,other origin
51,Virginia,Dickenson,other origin
51,Virginia,Dinwiddie,other origin
51,Virginia,Emporia,other origin
51,Virginia,Essex,other origin
51,Virginia,Fairfax,other origin
51,Virginia,Fairfax,other origin
51,Virginia,Falls Church,other origin
51,Virginia,Fauquier,other origin
51,Virginia,Floyd,other origin
51,Virginia,Fluvanna,other origin
51,Virginia,Franklin,other origin
51,Virginia,Franklin,other origin
51,Virginia,Frederick,other origin
51,Virginia,Fredericksburg,other origin
51,Virginia,Galax,other origin
51,Virginia,Giles,other origin
51,Virginia,Gloucester,other origin
51,Virginia,Goochland,other origin
51,Virginia,Grayson,other origin
51,Virginia,Greene,other origin
51,Virginia,Greensville,other origin
51,Virginia,Halifax,other origin
51,Virginia,Hampton,other origin
51,Virginia,Hanover,other origin
51,Virginia,Harrisonburg,other origin
51,Virginia,Henrico,other origin
51,Virginia,Henry,other origin
51,Virginia,Highland,other origin
51,Virginia,Hopewell,other origin
51,Virginia,Isle of Wight,other origin
51,Virginia,James City,other origin
51,Virginia,King and Queen,other origin
51,Virginia,King George,other origin
51,Virginia,King William,other origin
51,Virginia,Lancaster,other origin
51,Virginia,Lee,other origin
51,Virginia,Lexington,other origin
51,Virginia,Loudoun,other origin
51,Virginia,Louisa,other origin
51,Virginia,Lunenburg,other origin
51,Virginia,Lynchburg,other origin
51,Virginia,Madison,other origin
51,Virginia,Manassas,other origin
51,Virginia,Manassas Park,other origin
51,Virginia,Martinsville,other origin
51,Virginia,Mathews,other origin
51,Virginia,Mecklenburg,other origin
51,Virginia,Middlesex,other origin
51,Virginia,Montgomery,other origin
51,Virginia,Nelson,other origin
51,Virginia,New Kent,other origin
51,Virginia,Newport News,other origin
51,Virginia,Norfolk,other origin
51,Virginia,Northampton,other origin
51,Virginia,Northumberland,other origin
51,Virginia,Norton,other origin
51,Virginia,Nottoway,Native American origin
51,Virginia,Orange,other origin
51,Virginia,Page,other origin
51,Virginia,Patrick,other origin
51,Virginia,Petersburg,other origin
51,Virginia,Pittsylvania,other origin
51,Virginia,Poquoson,other origin
51,Virginia,Portsmouth,other origin
51,Virginia,Powhatan,Native American origin
51,Virginia,Prince Edward,other origin
51,Virginia,Prince George,other origin
51,Virginia,Prince William,other origin
51,Virginia,Pulaski,other origin
51,Virginia,Radford,other origin
51,Virginia,Rappahannock,Native American origin
51,Virginia,Richmond,other origin
51,Virginia,Richmond,other origin
51,Virginia,Roanoke,Native American origin
51,Virginia,Rockbridge,other origin
51,Virginia,Rockingham,other origin
51,Virginia,Russell,other origin
51,Virginia,Salem,other origin
51,Virginia,Scott,other origin
51,Virginia,Shenandoah,Native American origin
51,Virginia,Smyth,other origin
51,Virginia,Southampton,other origin
51,Virginia,Spotsylvania,other origin
51,Virginia,Stafford,other origin
51,Virginia,Staunton,other origin
51,Virginia,Suffolk,other origin
51,Virginia,Surry,other origin
51,Virginia,Sussex,other origin
51,Virginia,Tazewell,other origin
51,Virginia,Virginia Beach,other origin
51,Virginia,Warren,other origin
51,Virginia,Washington,other origin
51,Virginia,Waynesboro,other origin
51,Virginia,Westmoreland,other origin
51,Virginia,Williamsburg,other origin
51,Virginia,Winchester,other origin
51,Virginia,Wise,other origin
51,Virginia,Wythe,other origin
51,Virginia,York,other origin
53,Washington,Adams,other origin
53,Washington,Asotin,other origin
53,Washington,Benton,other origin
53,Washington,Chelan,Native American origin
53,Washington,Clallam,other origin
53,Washington,Clark,other origin
53,Washington,Columbia,other origin
53,Washington,Cowlitz,Native American origin
53,Washington,Douglas,other origin
53,Washington,Ferry,other origin
53,Washington,Franklin,other origin
53,Washington,Garfield,other origin
53,Washington,Grant,other origin
53,Washington,Grays Harbor,other origin
53,Washington,Island,other origin
53,Washington,Jefferson,other origin
53,Washington,King,other origin
53,Washington,Kitsap,Native American origin
53,Washington,Kittitas,Native American origin
53,Washington,Klickitat,other origin
53,Washington,Lewis,other origin
53,Washington,Lincoln,other origin
53,Washington,Mason,other origin
53,Washington,Okanogan,Native American origin
53,Washington,Pacific,other origin
53,Washington,Pend Oreille,other origin
53,Washington,Pierce,other origin
53,Washington,San Juan,other origin
53,Washington,Skagit,Native American origin
53,Washington,Skamania,other origin
53,Washington,Snohomish,Native American origin
53,Washington,Spokane,Native American origin
53,Washington,Stevens,other origin
53,Washington,Thurston,other origin
53,Washington,Wahkiakum,other origin
53,Washington,Walla Walla,other origin
53,Washington,Whatcom,other origin
53,Washington,Whitman,other origin
53,Washington,Yakima,Native American origin
54,West Virginia,Barbour,other origin
54,West Virginia,Berkeley,other origin
54,West Virginia,Boone,other origin
54,West Virginia,Braxton,other origin
54,West Virginia,Brooke,other origin
54,West Virginia,Cabell,other origin
54,West Virginia,Calhoun,other origin
54,West Virginia,Clay,other origin
54,West Virginia,Doddridge,other origin
54,West Virginia,Fayette,other origin
54,West Virginia,Gilmer,other origin
54,West Virginia,Grant,other origin
54,West Virginia,Greenbrier,other origin
54,West Virginia,Hampshire,other origin
54,West Virginia,Hancock,other origin
54,West Virginia,Hardy,other origin
54,West Virginia,Harrison,other origin
54,West Virginia,Jackson,other origin
54,West Virginia,Jefferson,other origin
54,West Virginia,Kanawha,Native American origin
54,West Virginia,Lewis,other origin
54,West Virginia,Lincoln,other origin
54,West Virginia,Logan,other origin
54,West Virginia,Marion,other origin
54,West Virginia,Marshall,other origin
54,West Virginia,Mason,other origin
54,West Virginia,McDowell,other origin
54,West Virginia,Mercer,other origin
54,West Virginia,Mineral,other origin
54,West Virginia,Mingo,Native American origin
54,West Virginia,Monongalia,Native American origin
54,West Virginia,Monroe,other origin
54,West Virginia,Morgan,other origin
54,West Virginia,Nicholas,other origin
54,West Virginia,Ohio,Native American origin
54,West Virginia,Pendleton,other origin
54,West Virginia,Pleasants,other origin
54,West Virginia,Pocahontas,Native American origin
54,West Virginia,Preston,other origin
54,West Virginia,Putnam,other origin
54,West Virginia,Raleigh,other origin
54,West Virginia,Randolph,other origin
54,West Virginia,Ritchie,other origin
54,West Virginia,Roane,other origin
54,West Virginia,Summers,other origin
54,West Virginia,Taylor,other origin
54,West Virginia,Tucker,other origin
54,West Virginia,Tyler,other origin
54,West Virginia,Upshur,other origin
54,West Virginia,Wayne,other origin
54,West Virginia,Webster,other origin
54,West Virginia,Wetzel,other origin
54,West Virginia,Wirt,other origin
54,West Virginia,Wood,other origin
54,West Virginia,Wyoming,Native American origin
55,Wisconsin,Adams,other origin
55,Wisconsin,Ashland,other origin
55,Wisconsin,Barron,other origin
55,Wisconsin,Bayfield,other origin
55,Wisconsin,Brown,other origin
55,Wisconsin,Buffalo,other origin
55,Wisconsin,Burnett,other origin
55,Wisconsin,Calumet,other origin
55,Wisconsin,Chippewa,Native American origin
55,Wisconsin,Clark,other origin
55,Wisconsin,Columbia,other origin
55,Wisconsin,Crawford,other origin
55,Wisconsin,Dane,other origin
55,Wisconsin,Dodge,other origin
55,Wisconsin,Door,other origin
55,Wisconsin,Douglas,other origin
55,Wisconsin,Dunn,other origin
55,Wisconsin,Eau Claire,other origin
55,Wisconsin,Florence,other origin
55,Wisconsin,Fond du Lac,other origin
55,Wisconsin,Forest,other origin
55,Wisconsin,Grant,other origin
55,Wisconsin,Green,other origin
55,Wisconsin,Green Lake,other origin
55,Wisconsin,Iowa,Native American origin
55,Wisconsin,Iron,other origin
55,Wisconsin,Jackson,other origin
55,Wisconsin,Jefferson,other origin
55,Wisconsin,Juneau,other origin
55,Wisconsin,Kenosha,Native American origin
55,Wisconsin,Kewaunee,Native American origin
55,Wisconsin,La Crosse,other origin
55,Wisconsin,Lafayette,other origin
55,Wisconsin,Langlade,other origin
55,Wisconsin,Lincoln,other origin
55,Wisconsin,Manitowoc,Native American origin
55,Wisconsin,Marathon,other origin
55,Wisconsin,Marinette,other origin
55,Wisconsin,Marquette,other origin
55,Wisconsin,Menominee,Native American origin
55,Wisconsin,Milwaukee,Native American origin
55,Wisconsin,Monroe,other origin
55,Wisconsin,Oconto,other origin
55,Wisconsin,Oneida,Native American origin
55,Wisconsin,Outagamie,Native American origin
55,Wisconsin,Ozaukee,Native American origin
55,Wisconsin,Pepin,other origin
55,Wisconsin,Pierce,other origin
55,Wisconsin,Polk,other origin
55,Wisconsin,Portage,other origin
55,Wisconsin,Price,other origin
55,Wisconsin,Racine,other origin
55,Wisconsin,Richland,other origin
55,Wisconsin,Rock,other origin
55,Wisconsin,Rusk,other origin
55,Wisconsin,Sauk,Native American origin
55,Wisconsin,Sawyer,other origin
55,Wisconsin,Shawano,other origin
55,Wisconsin,Sheboygan,other origin
55,Wisconsin,St. Croix,other origin
55,Wisconsin,Taylor,other origin
55,Wisconsin,Trempealeau,other origin
55,Wisconsin,Vernon,other origin
55,Wisconsin,Vilas,other origin
55,Wisconsin,Walworth,other origin
55,Wisconsin,Washburn,other origin
55,Wisconsin,Washington,other origin
55,Wisconsin,Waukesha,Native American origin
55,Wisconsin,Waupaca,Native American origin
55,Wisconsin,Waushara,Native American origin
55,Wisconsin,Winnebago,Native American origin
55,Wisconsin,Wood,other origin
56,Wyoming,Albany,other origin
56,Wyoming,Big Horn,other origin
56,Wyoming,Campbell,other origin
56,Wyoming,Carbon,other origin
56,Wyoming,Converse,other origin
56,Wyoming,Crook,other origin
56,Wyoming,Fremont,other origin
56,Wyoming,Goshen,other origin
56,Wyoming,Hot Springs,other origin
56,Wyoming,Johnson,other origin
56,Wyoming,Laramie,other origin
56,Wyoming,Lincoln,other origin
56,Wyoming,Natrona,other origin
56,Wyoming,Niobrara,other origin
56,Wyoming,Park,other origin
56,Wyoming,Platte,other origin
56,Wyoming,Sheridan,other origin
56,Wyoming,Sublette,other origin
56,Wyoming,Sweetwater,other origin
56,Wyoming,Teton,other origin
56,Wyoming,Uinta,other origin
56,Wyoming,Washakie,other origin
56,Wyoming,Weston,other origin
